id,userID,courseID,pageNumber,consultationDate
34431,237,1007,3,2022-03-29 16:15:18.198577
34432,237,1007,4,2022-03-29 16:15:18.198586
34433,237,1007,5,2022-03-29 16:15:18.198594
34434,237,1007,6,2022-03-29 16:15:18.198602
34435,237,1007,7,2022-03-29 16:15:18.198611
34436,237,1007,8,2022-03-29 16:15:18.198619
34437,237,1007,9,2022-03-29 16:15:18.198627
34438,237,1007,10,2022-03-29 16:15:18.198635
34439,237,3002,0,2022-03-29 16:15:18.198648
34440,237,3002,1,2022-03-29 16:15:18.198657
34441,237,3002,2,2022-03-29 16:15:18.198665
34442,237,3002,3,2022-03-29 16:15:18.198673
34443,237,3002,4,2022-03-29 16:15:18.198682
34444,237,3002,5,2022-03-29 16:15:18.198690
34445,237,3002,6,2022-03-29 16:15:18.198698
34446,237,3002,7,2022-03-29 16:15:18.198707
34447,237,3002,8,2022-03-29 16:15:18.198715
34448,237,3002,9,2022-03-29 16:15:18.198723
34449,237,6004,0,2022-03-29 16:15:18.198734
34450,237,6004,1,2022-03-29 16:15:18.198744
34451,237,6004,2,2022-03-29 16:15:18.198752
34452,237,6004,3,2022-03-29 16:15:18.198761
34453,237,6004,4,2022-03-29 16:15:18.198769
34454,237,6004,5,2022-03-29 16:15:18.198777
34455,237,6004,6,2022-03-29 16:15:18.198786
34456,237,6004,7,2022-03-29 16:15:18.198794
34457,237,6004,8,2022-03-29 16:15:18.198802
34458,237,6004,9,2022-03-29 16:15:18.198811
34459,237,6004,10,2022-03-29 16:15:18.198819
34460,237,6004,11,2022-03-29 16:15:18.198828
34461,237,6004,12,2022-03-29 16:15:18.198836
34462,237,6004,13,2022-03-29 16:15:18.198874
34463,237,6004,14,2022-03-29 16:15:18.198885
34464,237,6004,15,2022-03-29 16:15:18.198894
34465,237,6004,16,2022-03-29 16:15:18.198903
34466,237,6004,17,2022-03-29 16:15:18.198911
34467,237,6004,18,2022-03-29 16:15:18.198919
34468,237,9006,0,2022-03-29 16:15:18.198932
34469,237,9006,1,2022-03-29 16:15:18.198941
34470,237,9006,2,2022-03-29 16:15:18.198950
34471,237,9006,3,2022-03-29 16:15:18.198958
34472,237,9006,4,2022-03-29 16:15:18.198966
34473,237,9006,5,2022-03-29 16:15:18.198975
34474,237,9006,6,2022-03-29 16:15:18.198983
34475,237,9006,7,2022-03-29 16:15:18.198991
34476,237,9006,8,2022-03-29 16:15:18.199000
34477,237,9006,9,2022-03-29 16:15:18.199008
34478,237,9006,10,2022-03-29 16:15:18.199016
34479,237,9006,11,2022-03-29 16:15:18.199025
34480,237,9006,12,2022-03-29 16:15:18.199034
34481,237,9006,13,2022-03-29 16:15:18.199042
34482,237,9006,14,2022-03-29 16:15:18.199051
34483,237,9006,15,2022-03-29 16:15:18.199059
34484,238,905,0,2022-03-29 16:15:18.199074
34485,238,905,1,2022-03-29 16:15:18.199083
34486,238,905,2,2022-03-29 16:15:18.199092
34487,238,905,3,2022-03-29 16:15:18.199100
34488,238,905,4,2022-03-29 16:15:18.199109
34489,238,905,5,2022-03-29 16:15:18.199117
34490,238,905,6,2022-03-29 16:15:18.199125
34491,238,8000,0,2022-03-29 16:15:18.199138
34492,238,8000,1,2022-03-29 16:15:18.199147
34493,238,8000,2,2022-03-29 16:15:18.199155
34494,238,8000,3,2022-03-29 16:15:18.199163
34495,238,8000,4,2022-03-29 16:15:18.199172
34496,238,8000,5,2022-03-29 16:15:18.199180
34497,238,8000,6,2022-03-29 16:15:18.199188
34498,238,8000,7,2022-03-29 16:15:18.199197
34499,238,8000,8,2022-03-29 16:15:18.199205
34500,238,901,0,2022-03-29 16:15:18.199214
34501,238,901,1,2022-03-29 16:15:18.199223
34502,238,901,2,2022-03-29 16:15:18.199232
34503,238,901,3,2022-03-29 16:15:18.199240
34504,238,901,4,2022-03-29 16:15:18.199248
34505,238,901,5,2022-03-29 16:15:18.199257
34506,238,901,6,2022-03-29 16:15:18.199265
34507,238,901,7,2022-03-29 16:15:18.199273
34508,238,901,8,2022-03-29 16:15:18.199282
34509,238,901,9,2022-03-29 16:15:18.199290
34510,238,901,10,2022-03-29 16:15:18.199298
34511,238,1006,0,2022-03-29 16:15:18.199310
34512,238,1006,1,2022-03-29 16:15:18.199319
34513,238,1006,2,2022-03-29 16:15:18.199328
34514,238,1006,3,2022-03-29 16:15:18.199337
34515,238,1006,4,2022-03-29 16:15:18.199345
34516,238,1006,5,2022-03-29 16:15:18.199353
34517,238,1006,6,2022-03-29 16:15:18.199361
34518,238,1006,7,2022-03-29 16:15:18.199370
34519,238,1006,8,2022-03-29 16:15:18.199378
34520,238,1006,9,2022-03-29 16:15:18.199387
34521,238,1006,10,2022-03-29 16:15:18.199395
34522,238,1006,11,2022-03-29 16:15:18.199403
34523,238,1006,12,2022-03-29 16:15:18.199411
34524,238,1006,13,2022-03-29 16:15:18.199420
34525,238,1006,14,2022-03-29 16:15:18.199428
34526,238,1006,15,2022-03-29 16:15:18.199437
34527,238,1006,16,2022-03-29 16:15:18.199445
34528,238,1006,17,2022-03-29 16:15:18.199454
34529,238,1006,18,2022-03-29 16:15:18.199462
34530,238,1100,0,2022-03-29 16:15:18.199473
34531,238,1100,1,2022-03-29 16:15:18.199482
34532,238,1100,2,2022-03-29 16:15:18.199490
34533,238,1100,3,2022-03-29 16:15:18.199498
34534,238,1100,4,2022-03-29 16:15:18.199507
34535,238,1100,5,2022-03-29 16:15:18.199515
34536,238,1100,6,2022-03-29 16:15:18.199523
34537,238,1100,7,2022-03-29 16:15:18.199532
34538,238,1100,8,2022-03-29 16:15:18.199540
34539,238,1100,9,2022-03-29 16:15:18.199549
34540,238,1100,10,2022-03-29 16:15:18.199557
34541,238,1100,11,2022-03-29 16:15:18.199566
34542,238,1100,12,2022-03-29 16:15:18.199574
34543,238,1100,13,2022-03-29 16:15:18.199583
34544,238,1100,14,2022-03-29 16:15:18.199593
34545,238,1100,15,2022-03-29 16:15:18.199607
34546,238,1100,16,2022-03-29 16:15:18.199620
34547,238,1100,17,2022-03-29 16:15:18.199634
34548,238,1100,18,2022-03-29 16:15:18.199649
34549,238,1100,19,2022-03-29 16:15:18.199663
34550,238,1100,20,2022-03-29 16:15:18.199676
34551,238,1100,21,2022-03-29 16:15:18.199690
34552,238,1100,22,2022-03-29 16:15:18.199704
34553,238,1100,23,2022-03-29 16:15:18.199718
34554,238,1100,24,2022-03-29 16:15:18.199733
34555,238,1100,25,2022-03-29 16:15:18.199748
34556,238,1100,26,2022-03-29 16:15:18.199762
34557,238,1100,27,2022-03-29 16:15:18.199776
34558,238,6004,0,2022-03-29 16:15:18.199802
34559,238,6004,1,2022-03-29 16:15:18.199816
34560,238,6004,2,2022-03-29 16:15:18.199827
34561,238,6004,3,2022-03-29 16:15:18.199835
34562,238,6004,4,2022-03-29 16:15:18.199843
34563,238,6004,5,2022-03-29 16:15:18.199852
34564,238,6004,6,2022-03-29 16:15:18.199860
34565,238,6004,7,2022-03-29 16:15:18.199868
34566,238,6004,8,2022-03-29 16:15:18.199876
34567,238,6004,9,2022-03-29 16:15:18.199885
34568,238,6004,10,2022-03-29 16:15:18.199893
34569,238,6004,11,2022-03-29 16:15:18.199901
34570,238,6004,12,2022-03-29 16:15:18.199910
34571,238,6004,13,2022-03-29 16:15:18.199919
34572,238,9101,0,2022-03-29 16:15:18.199932
34573,238,9101,1,2022-03-29 16:15:18.200829
34574,238,9101,2,2022-03-29 16:15:18.200849
34575,238,9101,3,2022-03-29 16:15:18.200860
34576,238,9101,4,2022-03-29 16:15:18.200869
34577,238,9101,5,2022-03-29 16:15:18.200877
34578,238,9101,6,2022-03-29 16:15:18.200886
34579,238,9101,7,2022-03-29 16:15:18.200919
34580,238,9101,8,2022-03-29 16:15:18.200938
34581,238,9101,9,2022-03-29 16:15:18.200948
34582,238,9101,10,2022-03-29 16:15:18.200956
34583,238,9101,11,2022-03-29 16:15:18.200965
34584,238,9101,12,2022-03-29 16:15:18.200973
34585,238,9101,13,2022-03-29 16:15:18.200981
34586,238,9101,14,2022-03-29 16:15:18.200990
34587,238,9101,15,2022-03-29 16:15:18.200999
34588,238,9101,16,2022-03-29 16:15:18.201014
34589,238,9101,17,2022-03-29 16:15:18.201049
34590,238,9101,18,2022-03-29 16:15:18.201062
34591,239,3100,0,2022-03-29 16:15:18.201101
34592,239,3100,1,2022-03-29 16:15:18.201114
34593,239,3100,2,2022-03-29 16:15:18.201123
34594,239,3100,3,2022-03-29 16:15:18.201132
34595,239,3100,4,2022-03-29 16:15:18.201140
34596,239,3100,5,2022-03-29 16:15:18.201149
34597,239,3100,6,2022-03-29 16:15:18.201164
34598,239,3100,7,2022-03-29 16:15:18.201191
34599,239,3100,8,2022-03-29 16:15:18.201202
34600,239,3100,9,2022-03-29 16:15:18.201211
34601,239,3100,10,2022-03-29 16:15:18.201220
34602,239,3100,11,2022-03-29 16:15:18.201228
34603,239,3100,12,2022-03-29 16:15:18.201237
34604,239,3100,13,2022-03-29 16:15:18.201245
34605,239,5003,0,2022-03-29 16:15:18.201258
34606,239,5003,1,2022-03-29 16:15:18.201267
34607,239,5003,2,2022-03-29 16:15:18.201276
34608,239,5003,3,2022-03-29 16:15:18.201284
34609,239,5003,4,2022-03-29 16:15:18.201293
34610,239,5003,5,2022-03-29 16:15:18.201302
34611,239,5003,6,2022-03-29 16:15:18.201310
34612,239,5003,7,2022-03-29 16:15:18.201319
34613,239,5003,8,2022-03-29 16:15:18.201327
34614,239,5003,9,2022-03-29 16:15:18.201336
34615,239,5003,10,2022-03-29 16:15:18.201344
34616,239,5003,11,2022-03-29 16:15:18.201352
34617,239,5003,12,2022-03-29 16:15:18.201361
34618,239,5003,13,2022-03-29 16:15:18.201369
34619,239,5003,14,2022-03-29 16:15:18.201377
34620,239,5003,15,2022-03-29 16:15:18.201386
34621,239,5003,16,2022-03-29 16:15:18.201394
34622,239,5003,17,2022-03-29 16:15:18.201402
34623,239,5003,18,2022-03-29 16:15:18.201411
34624,239,5003,19,2022-03-29 16:15:18.201419
34625,239,5003,20,2022-03-29 16:15:18.201428
34626,239,5003,21,2022-03-29 16:15:18.201436
34627,239,5003,22,2022-03-29 16:15:18.201444
34628,239,5003,23,2022-03-29 16:15:18.201453
34629,239,5003,24,2022-03-29 16:15:18.201462
34630,239,5003,25,2022-03-29 16:15:18.201470
34631,239,5003,26,2022-03-29 16:15:18.201478
34632,239,5003,27,2022-03-29 16:15:18.201487
34633,239,5003,28,2022-03-29 16:15:18.201495
34634,239,5003,29,2022-03-29 16:15:18.201504
34635,239,1002,0,2022-03-29 16:15:18.201517
34636,239,1002,1,2022-03-29 16:15:18.201526
34637,239,1002,2,2022-03-29 16:15:18.201535
34638,239,1002,3,2022-03-29 16:15:18.201543
34639,239,1002,4,2022-03-29 16:15:18.201552
34640,239,4000,0,2022-03-29 16:15:18.201567
34641,239,4000,1,2022-03-29 16:15:18.201576
34642,239,4000,2,2022-03-29 16:15:18.201584
34643,239,4000,3,2022-03-29 16:15:18.201593
34644,239,4000,4,2022-03-29 16:15:18.201602
34645,239,4000,5,2022-03-29 16:15:18.201638
34646,239,4000,6,2022-03-29 16:15:18.201700
34647,239,4000,7,2022-03-29 16:15:18.201712
34648,239,4000,8,2022-03-29 16:15:18.201721
34649,239,4000,9,2022-03-29 16:15:18.201729
34650,239,4000,10,2022-03-29 16:15:18.201738
34651,239,4000,11,2022-03-29 16:15:18.201747
34652,239,4000,12,2022-03-29 16:15:18.201758
34653,239,4000,13,2022-03-29 16:15:18.201793
34654,239,4000,14,2022-03-29 16:15:18.201807
34655,239,4000,15,2022-03-29 16:15:18.201817
34656,239,4000,16,2022-03-29 16:15:18.201825
34657,239,4000,17,2022-03-29 16:15:18.201834
34658,239,4000,18,2022-03-29 16:15:18.201842
34659,239,4000,19,2022-03-29 16:15:18.201851
34660,239,5001,0,2022-03-29 16:15:18.201862
34661,239,5001,1,2022-03-29 16:15:18.201871
34662,239,5001,2,2022-03-29 16:15:18.201880
34663,239,5001,3,2022-03-29 16:15:18.201889
34664,239,5001,4,2022-03-29 16:15:18.201897
34665,239,5001,5,2022-03-29 16:15:18.201906
34666,239,5001,6,2022-03-29 16:15:18.201914
34667,239,5001,7,2022-03-29 16:15:18.201922
34668,239,5001,8,2022-03-29 16:15:18.201930
34669,239,5001,9,2022-03-29 16:15:18.201939
34670,239,5001,10,2022-03-29 16:15:18.201947
34671,239,5001,11,2022-03-29 16:15:18.201955
34672,239,5001,12,2022-03-29 16:15:18.201964
34673,239,5001,13,2022-03-29 16:15:18.201972
34674,239,5001,14,2022-03-29 16:15:18.201980
34675,239,5001,15,2022-03-29 16:15:18.201989
34676,239,5001,16,2022-03-29 16:15:18.201997
34677,239,5001,17,2022-03-29 16:15:18.202005
34678,239,5001,18,2022-03-29 16:15:18.202014
34679,239,5001,19,2022-03-29 16:15:18.202022
34680,239,5001,20,2022-03-29 16:15:18.202030
34681,239,5001,21,2022-03-29 16:15:18.202038
34682,239,5001,22,2022-03-29 16:15:18.202047
34683,239,5001,23,2022-03-29 16:15:18.202055
34684,239,5001,24,2022-03-29 16:15:18.202064
34685,239,5001,25,2022-03-29 16:15:18.202072
34686,239,5001,26,2022-03-29 16:15:18.202080
34687,239,5001,27,2022-03-29 16:15:18.202089
34688,239,9002,0,2022-03-29 16:15:18.202100
34689,239,9002,1,2022-03-29 16:15:18.202109
34690,239,9002,2,2022-03-29 16:15:18.202117
34691,239,9002,3,2022-03-29 16:15:18.202125
34692,239,9002,4,2022-03-29 16:15:18.202134
34693,239,9002,5,2022-03-29 16:15:18.202142
34694,239,9002,6,2022-03-29 16:15:18.202150
34695,239,9002,7,2022-03-29 16:15:18.202159
34696,239,9002,8,2022-03-29 16:15:18.202167
34697,239,9002,9,2022-03-29 16:15:18.202175
34698,239,9002,10,2022-03-29 16:15:18.202184
34699,239,9002,11,2022-03-29 16:15:18.202192
34700,239,9002,12,2022-03-29 16:15:18.202200
34701,239,9002,13,2022-03-29 16:15:18.202209
34702,239,9002,14,2022-03-29 16:15:18.202217
34703,239,9002,15,2022-03-29 16:15:18.202225
34704,239,9002,16,2022-03-29 16:15:18.202233
34705,239,9002,17,2022-03-29 16:15:18.202242
34706,239,9002,18,2022-03-29 16:15:18.202250
34707,239,9002,19,2022-03-29 16:15:18.202259
34708,239,9002,20,2022-03-29 16:15:18.202267
34709,239,9002,21,2022-03-29 16:15:18.202275
34710,239,9003,0,2022-03-29 16:15:18.202286
34711,239,9003,1,2022-03-29 16:15:18.202295
34712,239,9003,2,2022-03-29 16:15:18.202304
34713,239,9003,3,2022-03-29 16:15:18.202312
34714,239,9003,4,2022-03-29 16:15:18.202321
34715,239,9003,5,2022-03-29 16:15:18.202329
34716,239,9003,6,2022-03-29 16:15:18.202338
34717,239,9003,7,2022-03-29 16:15:18.202346
34718,239,9003,8,2022-03-29 16:15:18.202354
34719,239,9003,9,2022-03-29 16:15:18.202362
34720,239,9003,10,2022-03-29 16:15:18.202371
34721,239,9003,11,2022-03-29 16:15:18.202379
34722,239,9003,12,2022-03-29 16:15:18.202388
34723,239,9003,13,2022-03-29 16:15:18.202429
34724,239,9003,14,2022-03-29 16:15:18.202455
34725,239,9003,15,2022-03-29 16:15:18.202471
34726,239,9003,16,2022-03-29 16:15:18.202488
34727,239,9003,17,2022-03-29 16:15:18.202502
34728,239,9003,18,2022-03-29 16:15:18.202517
34729,239,9003,19,2022-03-29 16:15:18.202529
34730,239,9003,20,2022-03-29 16:15:18.202538
34731,239,9004,0,2022-03-29 16:15:18.202550
34732,239,9004,1,2022-03-29 16:15:18.202560
34733,239,9004,2,2022-03-29 16:15:18.202568
34734,239,9004,3,2022-03-29 16:15:18.202576
34735,239,9004,4,2022-03-29 16:15:18.202585
34736,239,9004,5,2022-03-29 16:15:18.202593
34737,239,9004,6,2022-03-29 16:15:18.202601
34738,239,9004,7,2022-03-29 16:15:18.202610
34739,239,9004,8,2022-03-29 16:15:18.202619
34740,239,9004,9,2022-03-29 16:15:18.202627
34741,239,9004,10,2022-03-29 16:15:18.202635
34742,239,9004,11,2022-03-29 16:15:18.202644
34743,239,9004,12,2022-03-29 16:15:18.202652
34744,239,9004,13,2022-03-29 16:15:18.202660
34745,239,9004,14,2022-03-29 16:15:18.202668
34746,239,9004,15,2022-03-29 16:15:18.202676
34747,239,9004,16,2022-03-29 16:15:18.202685
34748,239,9004,17,2022-03-29 16:15:18.202693
34749,239,9004,18,2022-03-29 16:15:18.202701
34750,239,9004,19,2022-03-29 16:15:18.202709
34751,239,9004,20,2022-03-29 16:15:18.202717
34752,239,9004,21,2022-03-29 16:15:18.202762
34753,239,9004,22,2022-03-29 16:15:18.202778
34754,239,9004,23,2022-03-29 16:15:18.202789
34755,239,9004,24,2022-03-29 16:15:18.202799
34756,239,9004,25,2022-03-29 16:15:18.202807
34757,239,9102,0,2022-03-29 16:15:18.202821
34758,239,9102,1,2022-03-29 16:15:18.202831
34759,239,9102,2,2022-03-29 16:15:18.202840
34760,239,9102,3,2022-03-29 16:15:18.202848
34761,239,9102,4,2022-03-29 16:15:18.202857
34762,239,9102,5,2022-03-29 16:15:18.202865
34763,239,9102,6,2022-03-29 16:15:18.202874
34764,239,9102,7,2022-03-29 16:15:18.202882
34765,239,9102,8,2022-03-29 16:15:18.202890
34766,239,9102,9,2022-03-29 16:15:18.202899
34767,239,9102,10,2022-03-29 16:15:18.202907
34768,240,905,0,2022-03-29 16:15:18.202922
34769,240,905,1,2022-03-29 16:15:18.202931
34770,240,905,2,2022-03-29 16:15:18.202940
34771,240,905,3,2022-03-29 16:15:18.202948
34772,240,905,4,2022-03-29 16:15:18.202957
34773,240,905,5,2022-03-29 16:15:18.202965
34774,240,905,6,2022-03-29 16:15:18.202975
34775,240,905,7,2022-03-29 16:15:18.202984
34776,240,905,8,2022-03-29 16:15:18.202992
34777,240,905,9,2022-03-29 16:15:18.203001
34778,240,905,10,2022-03-29 16:15:18.203009
34779,240,905,11,2022-03-29 16:15:18.203017
34780,240,905,12,2022-03-29 16:15:18.203025
34781,240,905,13,2022-03-29 16:15:18.203034
34782,240,905,14,2022-03-29 16:15:18.203042
34783,240,905,15,2022-03-29 16:15:18.203050
34784,240,905,16,2022-03-29 16:15:18.203058
34785,240,905,17,2022-03-29 16:15:18.203067
34786,240,905,18,2022-03-29 16:15:18.203075
34787,240,905,19,2022-03-29 16:15:18.203083
34788,240,905,20,2022-03-29 16:15:18.203092
34789,240,905,21,2022-03-29 16:15:18.203100
34790,240,905,22,2022-03-29 16:15:18.203108
34791,240,901,0,2022-03-29 16:15:18.203121
34792,240,901,1,2022-03-29 16:15:18.203130
34793,240,901,2,2022-03-29 16:15:18.203139
34794,240,901,3,2022-03-29 16:15:18.203147
34795,240,901,4,2022-03-29 16:15:18.203156
34796,240,901,5,2022-03-29 16:15:18.203164
34797,240,901,6,2022-03-29 16:15:18.203172
34798,240,901,7,2022-03-29 16:15:18.203181
34799,240,1102,0,2022-03-29 16:15:18.203197
34800,240,1102,1,2022-03-29 16:15:18.203206
34801,240,1102,2,2022-03-29 16:15:18.203215
34802,240,1102,3,2022-03-29 16:15:18.203223
34803,240,1102,4,2022-03-29 16:15:18.203232
34804,240,1102,5,2022-03-29 16:15:18.203240
34805,240,1102,6,2022-03-29 16:15:18.203249
34806,240,2003,0,2022-03-29 16:15:18.203259
34807,240,2003,1,2022-03-29 16:15:18.203268
34808,240,2003,2,2022-03-29 16:15:18.203277
34809,240,2003,3,2022-03-29 16:15:18.203285
34810,240,2003,4,2022-03-29 16:15:18.203293
34811,240,2003,5,2022-03-29 16:15:18.203302
34812,240,2003,6,2022-03-29 16:15:18.203310
34813,240,2003,7,2022-03-29 16:15:18.203318
34814,240,2003,8,2022-03-29 16:15:18.203326
34815,240,2003,9,2022-03-29 16:15:18.203335
34816,240,2003,10,2022-03-29 16:15:18.203343
34817,240,2003,11,2022-03-29 16:15:18.203351
34818,240,2003,12,2022-03-29 16:15:18.203361
34819,240,2003,13,2022-03-29 16:15:18.203370
34820,240,2003,14,2022-03-29 16:15:18.203378
34821,240,2003,15,2022-03-29 16:15:18.203387
34822,240,2003,16,2022-03-29 16:15:18.203395
34823,240,2003,17,2022-03-29 16:15:18.203404
34824,240,2003,18,2022-03-29 16:15:18.203412
34825,240,2003,19,2022-03-29 16:15:18.203420
34826,240,2003,20,2022-03-29 16:15:18.203428
34827,240,2003,21,2022-03-29 16:15:18.203437
34828,240,2003,22,2022-03-29 16:15:18.203445
34829,240,2003,23,2022-03-29 16:15:18.203454
34830,240,2003,24,2022-03-29 16:15:18.203508
34831,240,2003,25,2022-03-29 16:15:18.203538
34832,240,2003,26,2022-03-29 16:15:18.203551
34833,240,2003,27,2022-03-29 16:15:18.203560
34834,240,3001,0,2022-03-29 16:15:18.203571
34835,240,3001,1,2022-03-29 16:15:18.203581
34836,240,3001,2,2022-03-29 16:15:18.203589
34837,240,3001,3,2022-03-29 16:15:18.203598
34838,240,3001,4,2022-03-29 16:15:18.203606
34839,240,3001,5,2022-03-29 16:15:18.203614
34840,240,3001,6,2022-03-29 16:15:18.203622
34841,240,3001,7,2022-03-29 16:15:18.203631
34842,240,3001,8,2022-03-29 16:15:18.203639
34843,240,3001,9,2022-03-29 16:15:18.203647
34844,240,3001,10,2022-03-29 16:15:18.203655
34845,240,3001,11,2022-03-29 16:15:18.203663
34846,240,3001,12,2022-03-29 16:15:18.203672
34847,240,3001,13,2022-03-29 16:15:18.203680
34848,240,3001,14,2022-03-29 16:15:18.203688
34849,240,3001,15,2022-03-29 16:15:18.203696
34850,240,3001,16,2022-03-29 16:15:18.203704
34851,240,3001,17,2022-03-29 16:15:18.203712
34852,240,3001,18,2022-03-29 16:15:18.203721
34853,240,3001,19,2022-03-29 16:15:18.203766
34854,240,3001,20,2022-03-29 16:15:18.203781
34855,240,3001,21,2022-03-29 16:15:18.203790
34856,240,3001,22,2022-03-29 16:15:18.203799
34857,240,3001,23,2022-03-29 16:15:18.203807
34858,240,5001,0,2022-03-29 16:15:18.203820
34859,240,5001,1,2022-03-29 16:15:18.203830
34860,240,5001,2,2022-03-29 16:15:18.203839
34861,240,5001,3,2022-03-29 16:15:18.203847
34862,240,5001,4,2022-03-29 16:15:18.203856
34863,240,5001,5,2022-03-29 16:15:18.203864
34864,240,5001,6,2022-03-29 16:15:18.203873
34865,240,6002,0,2022-03-29 16:15:18.203883
34866,240,6002,1,2022-03-29 16:15:18.203892
34867,240,6002,2,2022-03-29 16:15:18.203900
34868,240,6002,3,2022-03-29 16:15:18.203909
34869,240,6002,4,2022-03-29 16:15:18.203917
34870,240,9001,0,2022-03-29 16:15:18.203927
34871,240,9001,1,2022-03-29 16:15:18.203936
34872,240,9001,2,2022-03-29 16:15:18.203945
34873,240,9001,3,2022-03-29 16:15:18.203953
34874,240,9001,4,2022-03-29 16:15:18.203962
34875,240,9001,5,2022-03-29 16:15:18.203970
34876,240,9001,6,2022-03-29 16:15:18.203979
34877,240,9001,7,2022-03-29 16:15:18.203987
34878,240,9001,8,2022-03-29 16:15:18.203995
34879,240,9001,9,2022-03-29 16:15:18.204003
34880,241,5002,0,2022-03-29 16:15:18.204022
34881,241,5002,1,2022-03-29 16:15:18.204031
34882,241,5002,2,2022-03-29 16:15:18.204040
34883,241,5002,3,2022-03-29 16:15:18.204049
34884,241,5002,4,2022-03-29 16:15:18.204058
34885,241,5002,5,2022-03-29 16:15:18.204066
34886,241,5002,6,2022-03-29 16:15:18.204074
34887,241,5002,7,2022-03-29 16:15:18.204083
34888,241,5002,8,2022-03-29 16:15:18.204091
34889,241,5002,9,2022-03-29 16:15:18.204099
34890,241,5002,10,2022-03-29 16:15:18.204108
34891,241,5002,11,2022-03-29 16:15:18.204116
34892,241,5002,12,2022-03-29 16:15:18.204125
34893,241,5002,13,2022-03-29 16:15:18.204133
34894,241,5002,14,2022-03-29 16:15:18.204143
34895,241,5002,15,2022-03-29 16:15:18.204151
34896,241,5002,16,2022-03-29 16:15:18.204160
34897,241,5002,17,2022-03-29 16:15:18.204169
34898,241,5002,18,2022-03-29 16:15:18.204177
34899,241,5002,19,2022-03-29 16:15:18.204185
34900,241,5002,20,2022-03-29 16:15:18.204193
34901,241,5002,21,2022-03-29 16:15:18.204202
34902,241,5002,22,2022-03-29 16:15:18.204210
34903,241,5002,23,2022-03-29 16:15:18.204219
34904,241,5002,24,2022-03-29 16:15:18.204227
34905,241,5002,25,2022-03-29 16:15:18.204236
34906,241,5002,26,2022-03-29 16:15:18.204245
34907,241,5003,0,2022-03-29 16:15:18.204255
34908,241,5003,1,2022-03-29 16:15:18.204264
34909,241,5003,2,2022-03-29 16:15:18.204272
34910,241,5003,3,2022-03-29 16:15:18.204280
34911,241,5003,4,2022-03-29 16:15:18.204289
34912,241,5003,5,2022-03-29 16:15:18.204297
34913,241,5003,6,2022-03-29 16:15:18.204305
34914,241,5003,7,2022-03-29 16:15:18.204314
34915,241,5003,8,2022-03-29 16:15:18.204322
34916,241,5003,9,2022-03-29 16:15:18.204330
34917,241,5003,10,2022-03-29 16:15:18.204339
34918,241,5003,11,2022-03-29 16:15:18.204347
34919,241,5003,12,2022-03-29 16:15:18.204356
34920,241,5003,13,2022-03-29 16:15:18.204364
34921,241,5003,14,2022-03-29 16:15:18.204372
34922,241,5003,15,2022-03-29 16:15:18.204381
34923,241,5003,16,2022-03-29 16:15:18.204390
34924,241,5003,17,2022-03-29 16:15:18.204398
34925,241,5003,18,2022-03-29 16:15:18.204407
34926,241,5003,19,2022-03-29 16:15:18.204415
34927,241,5003,20,2022-03-29 16:15:18.204423
34928,241,5003,21,2022-03-29 16:15:18.204432
34929,241,5003,22,2022-03-29 16:15:18.204440
34930,241,5003,23,2022-03-29 16:15:18.204448
34931,241,5003,24,2022-03-29 16:15:18.204456
34932,241,5003,25,2022-03-29 16:15:18.204465
34933,241,5003,26,2022-03-29 16:15:18.204473
34934,241,5003,27,2022-03-29 16:15:18.204481
34935,241,7000,0,2022-03-29 16:15:18.204491
34936,241,7000,1,2022-03-29 16:15:18.204499
34937,241,7000,2,2022-03-29 16:15:18.204508
34938,241,7000,3,2022-03-29 16:15:18.204517
34939,241,7000,4,2022-03-29 16:15:18.204526
34940,241,7000,5,2022-03-29 16:15:18.204534
34941,241,7000,6,2022-03-29 16:15:18.204542
34942,241,7000,7,2022-03-29 16:15:18.204551
34943,241,7000,8,2022-03-29 16:15:18.204559
34944,241,7000,9,2022-03-29 16:15:18.204567
34945,241,7000,10,2022-03-29 16:15:18.204575
34946,241,7000,11,2022-03-29 16:15:18.204583
34947,241,1001,0,2022-03-29 16:15:18.204595
34948,241,1001,1,2022-03-29 16:15:18.204604
34949,241,1001,2,2022-03-29 16:15:18.204612
34950,241,1001,3,2022-03-29 16:15:18.204621
34951,241,1001,4,2022-03-29 16:15:18.204629
34952,241,1001,5,2022-03-29 16:15:18.204637
34953,241,1001,6,2022-03-29 16:15:18.204645
34954,241,1001,7,2022-03-29 16:15:18.204654
34955,241,1001,8,2022-03-29 16:15:18.204662
34956,241,1001,9,2022-03-29 16:15:18.204670
34957,241,1001,10,2022-03-29 16:15:18.204679
34958,241,1001,11,2022-03-29 16:15:18.204688
34959,241,1001,12,2022-03-29 16:15:18.204696
34960,241,1001,13,2022-03-29 16:15:18.204705
34961,241,1001,14,2022-03-29 16:15:18.204713
34962,241,1001,15,2022-03-29 16:15:18.204721
34963,241,1001,16,2022-03-29 16:15:18.204730
34964,241,1001,17,2022-03-29 16:15:18.204738
34965,241,1001,18,2022-03-29 16:15:18.204746
34966,241,1001,19,2022-03-29 16:15:18.204754
34967,241,5001,0,2022-03-29 16:15:18.204770
34968,241,5001,1,2022-03-29 16:15:18.204779
34969,241,5001,2,2022-03-29 16:15:18.204787
